Product ID,Batch Number,Manufacturing Date,Expiry Date,Current Stock,Sales Velocity (units/day),Days_Remaining,Stock_Cover_Days,Estimated_Sales,Estimated_Unsold_Quantity
HP006,B25191,2024-12-03,2026-05-27,3760,56.54,331,66.50159179342059,18714.739999999998,0.0
HP004,B73792,2025-03-01,2027-03-01,140,44.25,609,3.1638418079096047,26948.25,0.0
HP009,B73316,2023-06-15,2024-06-14,3018,47.6,0,63.403361344537814,0.0,3018.0
HP003,B17461,2024-03-16,2025-03-16,3744,50.82,0,73.67178276269185,0.0,3744.0
HP001,B84172,2025-04-09,2025-10-06,3815,23.6,98,161.65254237288136,2312.8,1502.1999999999998
HP004,B19048,2023-02-05,2024-07-29,4440,8.95,0,496.08938547486036,0.0,4440.0
HP010,B42691,2023-02-02,2025-02-01,2506,67.71,0,37.01078127307636,0.0,2506.0
HP006,B75084,2023-04-01,2024-03-31,1851,19.06,0,97.11437565582372,0.0,1851.0
HP009,B40706,2024-10-05,2025-04-03,3112,28.91,0,107.64441369768247,0.0,3112.0
HP002,B39137,2023-09-30,2025-09-29,3280,47.82,91,68.590547887913,4351.62,0.0
HP012,B81789,2023-11-01,2024-04-29,2633,47.82,0,55.06064408197407,0.0,2633.0
HP012,B84851,2023-06-01,2024-05-31,3408,32.11,0,106.13516038617253,0.0,3408.0
HP010,B41781,2024-12-21,2025-12-21,3450,43.26,174,79.75034674063801,7527.24,0.0
HP011,B11097,2023-07-25,2025-07-24,4454,1.48,24,3009.4594594594596,35.519999999999996,4418.48
HP004,B40861,2023-03-08,2025-03-07,3697,54.71,0,67.57448364101627,0.0,3697.0
HP003,B43292,2023-02-24,2024-02-24,61,7.44,0,8.198924731182796,0.0,61.0
HP011,B81294,2024-05-24,2025-05-24,4760,42.34,0,112.42324043457722,0.0,4760.0
HP001,B50407,2024-01-29,2025-01-28,1941,48.62,0,39.921842863019336,0.0,1941.0
HP004,B40522,2023-10-12,2025-10-11,3776,40.8,103,92.54901960784315,4202.4,0.0
HP012,B95203,2024-07-27,2025-01-23,1932,13.39,0,144.28678117998507,0.0,1932.0
HP011,B15579,2024-05-31,2025-11-22,1640,58.11,145,28.22233694716916,8425.95,0.0
HP007,B59581,2025-03-06,2026-08-28,889,12.3,424,72.27642276422763,5215.200000000001,0.0
HP003,B85388,2025-04-19,2027-04-19,621,20.45,658,30.36674816625917,13456.1,0.0
HP012,B79111,2023-03-03,2023-08-30,3247,46.27,0,70.17505943375836,0.0,3247.0
HP009,B49684,2023-01-18,2023-07-17,2729,64.61,0,42.238043646494354,0.0,2729.0
HP011,B94981,2024-03-31,2025-09-22,3183,53.19,84,59.84207557811619,4467.96,0.0
HP003,B44456,2023-04-02,2024-04-01,1435,43.94,0,32.65817023213473,0.0,1435.0
HP009,B72155,2025-05-11,2026-05-11,2680,56.85,315,47.14160070360598,17907.75,0.0
HP003,B63617,2024-07-13,2026-07-13,2169,39.61,378,54.75889926786165,14972.58,0.0
HP002,B42050,2024-09-20,2026-03-14,3318,46.67,257,71.09492179130062,11994.19,0.0
HP004,B41023,2023-11-24,2025-11-23,699,19.78,146,35.338725985844285,2887.88,0.0
HP010,B71522,2023-11-26,2025-05-19,2476,8.78,0,282.00455580865605,0.0,2476.0
HP010,B61436,2025-02-20,2027-02-20,1600,27.51,600,58.160668847691745,16506.0,0.0
HP011,B34820,2023-04-28,2024-04-27,1299,63.84,0,20.347744360902254,0.0,1299.0
HP001,B40659,2023-06-09,2023-12-06,3184,68.97,0,46.16499927504712,0.0,3184.0
HP003,B17072,2024-02-20,2025-02-19,2464,41.0,0,60.09756097560975,0.0,2464.0
HP005,B90015,2024-07-23,2026-07-23,4200,39.65,388,105.92686002522069,15384.199999999999,0.0
HP011,B24684,2023-10-27,2025-10-26,2001,15.13,118,132.25380039656312,1785.3400000000001,215.65999999999985
HP012,B11193,2024-05-18,2025-05-18,4739,1.77,0,2677.401129943503,0.0,4739.0
HP010,B16400,2024-04-10,2025-10-02,3692,18.68,94,197.64453961456104,1755.92,1936.08
HP007,B53741,2024-05-28,2025-11-19,1320,22.5,142,58.666666666666664,3195.0,0.0
HP001,B68234,2023-08-21,2024-02-17,345,58.23,0,5.92478104070067,0.0,345.0
HP005,B21738,2024-03-24,2025-09-15,3633,25.12,77,144.62579617834393,1934.24,1698.76
HP002,B50693,2023-08-10,2024-08-09,2207,4.86,0,454.1152263374485,0.0,2207.0
HP012,B60428,2023-01-07,2024-01-07,2117,1.83,0,1156.8306010928961,0.0,2117.0
HP011,B39472,2024-03-04,2025-08-26,720,3.38,57,213.01775147928996,192.66,527.34
HP010,B73097,2025-04-14,2027-04-14,424,20.77,653,20.414058738565238,13562.81,0.0
HP004,B71111,2023-03-08,2025-03-07,240,33.75,0,7.111111111111111,0.0,240.0
HP005,B40659,2024-02-20,2025-08-13,4250,8.78,44,484.0546697038725,386.32,3863.68
HP002,B57314,2024-03-25,2025-03-25,1567,4.48,0,349.77678571428567,0.0,1567.0
HP007,B69249,2024-12-06,2026-12-06,1275,26.29,524,48.49752757702549,13775.96,0.0
HP007,B15321,2023-04-10,2024-04-09,1956,60.22,0,32.48090335436732,0.0,1956.0
HP002,B97282,2025-06-03,2026-06-03,56,42.87,338,1.3062747842313973,14490.06,0.0
HP004,B61858,2024-09-15,2026-09-15,4381,55.86,442,78.4282133906194,24690.12,0.0
HP006,B42328,2023-07-02,2025-07-01,4598,15.71,1,292.6798217695735,15.71,4582.29
HP003,B27928,2023-01-21,2024-07-14,4379,38.24,0,114.51359832635983,0.0,4379.0
HP005,B15665,2024-06-04,2025-06-04,4958,18.9,0,262.32804232804233,0.0,4958.0
HP010,B93698,2024-04-24,2025-10-16,2892,61.68,108,46.88715953307393,6661.44,0.0
HP003,B96996,2023-03-01,2024-08-22,3924,21.75,0,180.41379310344828,0.0,3924.0
HP003,B35321,2023-06-08,2025-06-07,261,30.06,0,8.682634730538922,0.0,261.0
HP005,B13017,2023-11-21,2025-11-20,1757,64.64,143,27.18131188118812,9243.52,0.0
HP011,B78868,2023-06-08,2025-06-07,1278,23.38,0,54.66210436270317,0.0,1278.0
HP011,B10423,2024-06-26,2025-06-26,4414,67.83,0,65.07445083296477,0.0,4414.0
HP004,B71161,2025-05-25,2026-05-25,3437,16.08,329,213.74378109452738,5290.32,0.0
HP007,B50597,2025-03-01,2026-03-01,1174,12.38,244,94.83037156704361,3020.7200000000003,0.0
HP001,B76069,2023-05-24,2024-05-23,337,1.69,0,199.40828402366864,0.0,337.0
HP011,B91099,2024-11-14,2026-11-14,3313,22.02,502,150.45413260672117,11054.039999999999,0.0
HP012,B99682,2023-03-08,2023-09-04,2116,58.5,0,36.17094017094017,0.0,2116.0
HP001,B44945,2024-07-27,2025-01-23,2486,30.87,0,80.53126012309686,0.0,2486.0
HP006,B95071,2023-08-24,2025-08-23,3829,23.89,54,160.2762662201758,1290.06,2538.94
HP009,B30343,2023-05-15,2024-05-14,3047,37.33,0,81.62335922850255,0.0,3047.0
HP001,B91449,2025-01-05,2025-07-04,414,26.29,4,15.747432483834158,105.16,308.84000000000003
HP003,B94987,2024-01-07,2025-06-30,1885,19.04,0,99.00210084033614,0.0,1885.0
HP006,B98055,2024-10-12,2025-10-12,2795,56.82,104,49.190425906371,5909.28,0.0
HP009,B63384,2023-07-18,2024-01-14,1743,10.04,0,173.60557768924303,0.0,1743.0
HP010,B16591,2023-09-15,2024-09-14,2968,21.96,0,135.15482695810564,0.0,2968.0
HP005,B34933,2023-07-12,2024-07-11,3477,13.77,0,252.5054466230937,0.0,3477.0
HP005,B98415,2024-02-05,2025-02-04,3539,11.01,0,321.4350590372389,0.0,3539.0
HP008,B84979,2025-06-15,2027-06-15,2953,25.42,715,116.16837136113296,18175.300000000003,0.0
HP012,B25049,2024-10-07,2025-10-07,1758,28.25,99,62.230088495575224,2796.75,0.0
HP012,B43558,2024-08-08,2025-08-08,4589,18.88,39,243.06144067796612,736.3199999999999,3852.6800000000003
HP011,B25246,2023-12-14,2024-12-13,1455,18.53,0,78.52131678359417,0.0,1455.0
HP004,B65573,2023-07-18,2024-07-17,1689,62.92,0,26.843610934520026,0.0,1689.0
HP003,B24110,2024-07-30,2026-01-21,3580,21.55,205,166.12529002320184,4417.75,0.0
HP008,B29936,2023-03-07,2025-03-06,1935,10.09,0,191.77403369672945,0.0,1935.0
HP009,B16184,2024-08-10,2025-08-10,910,51.79,41,17.570959644719057,2123.39,0.0
HP009,B47080,2024-11-28,2025-05-27,141,14.08,0,10.014204545454545,0.0,141.0
HP011,B93494,2024-03-08,2025-08-30,3329,17.17,61,193.88468258590564,1047.3700000000001,2281.63
HP011,B86507,2024-09-01,2026-02-23,3671,59.54,238,61.65602955995969,14170.52,0.0
HP005,B27054,2024-03-11,2025-03-11,4746,9.5,0,499.57894736842104,0.0,4746.0
HP007,B77292,2025-03-23,2027-03-23,4741,16.72,631,283.5526315789474,10550.32,0.0
HP005,B51190,2023-07-18,2025-07-17,3159,60.49,17,52.223508017854186,1028.33,2130.67
HP003,B48320,2025-01-23,2027-01-23,4693,28.06,572,167.24875267284392,16050.32,0.0
HP008,B64016,2024-03-28,2025-03-28,1715,66.98,0,25.60465810689758,0.0,1715.0
HP001,B42149,2023-07-21,2024-07-20,1958,52.77,0,37.10441538753079,0.0,1958.0
HP009,B77805,2023-02-18,2023-08-17,1388,46.5,0,29.849462365591396,0.0,1388.0
HP007,B38283,2023-08-09,2025-01-30,3636,21.23,0,171.2670748940179,0.0,3636.0
HP011,B49555,2024-11-03,2026-04-27,1963,27.79,301,70.63691975530767,8364.789999999999,0.0
HP007,B91145,2024-07-15,2026-07-15,734,12.31,380,59.626320064987816,4677.8,0.0
HP005,B26056,2025-02-07,2027-02-07,74,51.73,587,1.4305045428184806,30365.51,0.0
HP012,B22916,2024-03-27,2024-09-23,2567,57.25,0,44.838427947598255,0.0,2567.0
HP012,B88387,2023-03-12,2023-09-08,3007,57.66,0,52.15053763440861,0.0,3007.0
HP005,B11039,2025-05-20,2026-05-20,1245,34.25,324,36.35036496350365,11097.0,0.0
HP009,B53618,2024-03-11,2025-03-11,2939,55.65,0,52.81221922731357,0.0,2939.0
HP003,B36903,2023-04-27,2024-04-26,3769,28.25,0,133.41592920353983,0.0,3769.0
HP007,B60355,2025-01-20,2027-01-20,2634,45.09,569,58.416500332667994,25656.210000000003,0.0
HP011,B89894,2023-07-31,2024-07-30,2857,12.42,0,230.03220611916265,0.0,2857.0
HP004,B78320,2024-03-04,2026-03-04,779,59.27,247,13.14324278724481,14639.69,0.0
HP004,B48839,2024-09-09,2025-09-09,1470,37.57,71,39.12696300239553,2667.47,0.0
HP008,B32252,2025-02-12,2026-02-12,84,30.64,227,2.741514360313316,6955.28,0.0
HP007,B30452,2023-02-25,2024-02-25,3262,40.36,0,80.82259663032706,0.0,3262.0
HP003,B89541,2023-06-29,2024-12-20,1080,11.39,0,94.82001755926251,0.0,1080.0
HP001,B92372,2025-02-24,2025-08-23,3097,51.09,54,60.61851634370718,2758.86,338.1399999999999
HP001,B51373,2023-03-15,2024-03-14,719,66.26,0,10.851192272864472,0.0,719.0
HP008,B87847,2024-10-16,2026-04-09,3346,1.38,283,2424.6376811594205,390.53999999999996,2955.46
HP011,B89457,2023-05-24,2024-05-23,4990,29.21,0,170.83190688120507,0.0,4990.0
HP012,B42773,2024-04-18,2024-10-15,171,24.09,0,7.098381070983811,0.0,171.0
HP001,B26436,2025-04-28,2025-10-25,3689,21.65,117,170.39260969976905,2533.0499999999997,1155.9500000000003
HP001,B97288,2024-06-20,2025-06-20,4629,26.28,0,176.1415525114155,0.0,4629.0
HP012,B26562,2025-05-23,2025-11-19,4567,54.05,142,84.49583718778909,7675.099999999999,0.0
HP009,B62524,2025-01-18,2026-01-18,3772,33.74,202,111.79608772969767,6815.4800000000005,0.0
HP002,B72478,2023-03-14,2024-03-13,4171,52.64,0,79.23632218844985,0.0,4171.0
HP003,B75348,2023-05-30,2024-11-20,3326,32.91,0,101.06350653296872,0.0,3326.0
HP001,B39807,2023-12-05,2024-12-04,2357,5.32,0,443.04511278195486,0.0,2357.0
HP008,B50139,2023-12-02,2025-12-01,2455,64.53,154,38.044320471098715,9937.62,0.0
HP008,B40653,2024-08-02,2026-08-02,570,62.13,398,9.174311926605505,24727.74,0.0
HP009,B87560,2024-09-04,2025-09-04,4625,62.58,66,73.90540108660915,4130.28,494.72000000000025
HP002,B89119,2024-05-04,2025-05-04,1867,59.61,0,31.32024828048985,0.0,1867.0
HP007,B33590,2023-09-28,2025-03-21,1327,34.25,0,38.74452554744526,0.0,1327.0
HP008,B37941,2024-12-06,2026-05-30,2744,30.49,334,89.996720236143,10183.66,0.0
HP007,B27312,2025-04-03,2026-09-25,4516,51.2,452,88.203125,23142.4,0.0
HP008,B30585,2024-03-31,2026-03-31,3762,67.96,274,55.3560918187169,18621.039999999997,0.0
HP006,B98873,2024-07-04,2025-12-26,3961,41.7,179,94.98800959232614,7464.3,0.0
HP004,B45675,2023-09-09,2025-09-08,4808,53.1,70,90.54613935969869,3717.0,1091.0
HP011,B48280,2023-10-12,2025-10-11,2144,69.22,103,30.97370702109217,7129.66,0.0
HP011,B99838,2024-03-20,2025-09-11,99,64.24,73,1.541095890410959,4689.5199999999995,0.0
HP001,B44133,2023-07-26,2024-01-22,1662,69.15,0,24.03470715835141,0.0,1662.0
HP010,B61355,2025-05-10,2026-05-10,2376,4.58,314,518.7772925764192,1438.1200000000001,937.8799999999999
HP004,B49003,2025-01-24,2026-07-18,155,27.17,383,5.704821494295178,10406.11,0.0
HP008,B69161,2023-04-23,2024-10-14,4466,21.4,0,208.69158878504675,0.0,4466.0
HP003,B60596,2023-07-12,2024-07-11,2629,45.92,0,57.251742160278745,0.0,2629.0
HP003,B30762,2024-12-15,2026-12-15,4891,14.39,533,339.88881167477416,7669.87,0.0
HP001,B37819,2024-07-18,2025-01-14,2392,9.87,0,242.3505572441743,0.0,2392.0
HP012,B94879,2024-06-21,2024-12-18,2300,11.79,0,195.08057675996608,0.0,2300.0
HP009,B42824,2023-07-21,2024-07-20,1118,44.79,0,24.960928778745256,0.0,1118.0
HP011,B85424,2024-11-27,2025-11-27,3054,3.83,150,797.3890339425587,574.5,2479.5
HP011,B59936,2023-05-28,2025-05-27,1344,23.6,0,56.94915254237288,0.0,1344.0
HP010,B41544,2024-08-27,2026-02-18,4687,39.29,233,119.29244082463731,9154.57,0.0
HP004,B16184,2025-01-02,2026-01-02,3635,20.69,186,175.68873852102465,3848.34,0.0
HP001,B67063,2024-09-18,2025-09-18,3892,66.45,80,58.57035364936042,5316.0,0.0
HP011,B65070,2024-12-31,2025-12-31,3606,65.82,184,54.78577939835917,12110.88,0.0
HP007,B54079,2023-03-20,2025-03-19,335,59.17,0,5.661652864627345,0.0,335.0
HP005,B18591,2024-12-01,2026-12-01,771,23.12,519,33.3477508650519,11999.28,0.0
HP007,B87500,2023-06-13,2024-12-04,2868,25.1,0,114.2629482071713,0.0,2868.0
HP010,B18891,2023-04-08,2024-09-29,2849,44.9,0,63.4521158129176,0.0,2849.0
HP008,B56248,2024-11-04,2026-11-04,1589,42.9,492,37.03962703962704,21106.8,0.0
HP006,B74127,2024-09-07,2025-09-07,1838,69.95,69,26.2759113652609,4826.55,0.0
HP006,B36735,2025-01-02,2027-01-02,4147,63.76,551,65.04077791718946,35131.76,0.0
HP003,B20638,2023-06-09,2024-06-08,3930,44.09,0,89.13585847130868,0.0,3930.0
HP008,B43565,2024-12-07,2026-12-07,4420,7.78,525,568.1233933161953,4084.5,335.5
HP001,B48971,2023-03-09,2023-09-05,777,67.98,0,11.42983230361871,0.0,777.0
HP001,B97088,2024-09-17,2025-03-16,803,46.67,0,17.20591386329548,0.0,803.0
HP002,B57758,2023-06-26,2024-12-17,205,6.78,0,30.23598820058997,0.0,205.0
HP001,B71639,2024-08-06,2025-08-06,140,68.27,37,2.0506811190859824,2525.99,0.0
HP004,B38107,2025-05-01,2027-05-01,4751,34.2,670,138.91812865497076,22914.000000000004,0.0
HP006,B47594,2023-12-10,2025-12-09,4729,38.25,162,123.63398692810458,6196.5,0.0
HP004,B95002,2023-02-21,2024-02-21,2062,63.9,0,32.26917057902973,0.0,2062.0
HP012,B40481,2025-03-09,2025-09-05,513,26.48,67,19.37311178247734,1774.16,0.0
HP001,B24075,2024-01-27,2025-01-26,247,19.15,0,12.898172323759793,0.0,247.0
HP002,B19632,2023-04-27,2024-10-18,3401,65.48,0,51.93952351863164,0.0,3401.0
HP001,B86651,2024-06-13,2024-12-10,3477,13.86,0,250.86580086580088,0.0,3477.0
HP004,B21419,2023-10-17,2025-10-16,2500,8.16,108,306.37254901960785,881.28,1618.72
HP007,B36355,2025-03-19,2026-03-19,3904,47.9,262,81.50313152400835,12549.8,0.0
HP009,B59558,2024-11-27,2025-11-27,3446,69.98,150,49.24264075450128,10497.0,0.0
HP011,B32343,2025-06-11,2027-06-11,2738,21.49,711,127.4080967892043,15279.39,0.0
HP003,B49459,2023-04-23,2025-04-22,2999,45.5,0,65.91208791208791,0.0,2999.0
HP008,B72874,2024-08-06,2025-08-06,949,30.18,37,31.44466534128562,1116.66,0.0
HP012,B84680,2024-03-06,2025-03-06,3266,22.34,0,146.19516562220232,0.0,3266.0
HP005,B89631,2023-05-23,2024-11-13,4991,18.26,0,273.3296823658269,0.0,4991.0
HP006,B97989,2024-07-20,2026-01-11,2495,58.01,195,43.00982589208757,11311.949999999999,0.0
HP008,B55989,2024-12-21,2026-06-14,3975,10.14,349,392.0118343195266,3538.86,436.1399999999999
HP012,B28222,2023-01-05,2024-01-05,4855,67.36,0,72.07541567695962,0.0,4855.0
HP004,B64136,2024-04-25,2025-04-25,3503,48.11,0,72.81230513406776,0.0,3503.0
HP007,B89057,2025-03-06,2027-03-06,3182,29.9,614,106.42140468227426,18358.6,0.0
HP001,B28413,2023-05-20,2024-05-19,1930,43.05,0,44.83159117305459,0.0,1930.0
HP011,B85208,2023-11-24,2025-11-23,636,9.54,146,66.66666666666667,1392.84,0.0
HP008,B90297,2023-05-17,2024-05-16,4175,14.92,0,279.82573726541557,0.0,4175.0
HP006,B70642,2023-10-01,2025-09-30,4175,11.04,92,378.1702898550725,1015.68,3159.32
HP006,B94669,2025-02-09,2027-02-09,1299,9.2,589,141.19565217391306,5418.799999999999,0.0
HP008,B57924,2025-06-13,2027-06-13,3556,16.86,713,210.91340450771057,12021.18,0.0
HP012,B82915,2024-09-27,2025-03-26,3753,17.74,0,211.55580608793687,0.0,3753.0
HP004,B67290,2023-12-16,2024-12-15,378,60.66,0,6.231454005934719,0.0,378.0
HP006,B55891,2023-08-31,2025-08-30,4994,50.85,61,98.21042281219272,3101.85,1892.15
HP003,B37253,2025-05-20,2027-05-20,897,54.7,689,16.39853747714808,37688.3,0.0
HP007,B96331,2025-05-04,2026-10-26,3441,25.25,483,136.27722772277227,12195.75,0.0
HP004,B84626,2024-03-13,2025-09-04,1164,45.9,66,25.35947712418301,3029.4,0.0
HP001,B99098,2024-10-04,2025-04-02,3346,50.03,0,66.87987207675394,0.0,3346.0
HP007,B99481,2023-06-28,2024-12-19,2404,40.53,0,59.31408832963237,0.0,2404.0
HP011,B64811,2024-09-30,2026-09-30,1642,31.73,457,51.74913331232272,14500.61,0.0
HP006,B46121,2024-04-27,2026-04-27,3522,47.89,301,73.5435372729171,14414.89,0.0
HP007,B92882,2025-04-27,2027-04-27,4758,65.23,666,72.94189789973937,43443.18,0.0
HP001,B83931,2023-02-23,2023-08-22,4555,1.17,0,3893.1623931623935,0.0,4555.0
HP007,B33329,2023-02-07,2024-02-07,2953,59.57,0,49.57193218062783,0.0,2953.0
HP006,B27422,2024-12-09,2025-12-09,816,61.3,162,13.3115823817292,9930.6,0.0
HP009,B80150,2023-06-28,2024-06-27,1441,63.28,0,22.77180783817952,0.0,1441.0
HP011,B44641,2024-11-25,2026-05-19,1472,53.19,323,27.67437488249671,17180.37,0.0
HP012,B78095,2023-09-05,2024-09-04,1455,32.54,0,44.71419791026429,0.0,1455.0
HP008,B92023,2024-06-15,2025-12-07,4372,59.29,160,73.73924776522179,9486.4,0.0
HP012,B31216,2023-03-26,2023-09-22,3592,56.86,0,63.17270488920155,0.0,3592.0
HP003,B62262,2024-03-11,2025-03-11,4154,4.15,0,1000.9638554216866,0.0,4154.0
HP001,B16984,2024-06-19,2024-12-16,2184,54.44,0,40.11756061719324,0.0,2184.0
HP006,B81021,2024-01-30,2025-07-23,2397,35.31,23,67.88445199660153,812.1300000000001,1584.87
HP005,B87822,2023-05-27,2024-11-17,4396,65.55,0,67.06331045003814,0.0,4396.0
HP009,B42618,2023-11-19,2024-05-17,3163,3.37,0,938.5756676557863,0.0,3163.0
HP010,B68892,2023-01-10,2024-07-03,971,64.48,0,15.058933002481389,0.0,971.0
HP004,B54549,2023-05-20,2024-11-10,1286,6.74,0,190.80118694362017,0.0,1286.0
HP001,B96006,2025-05-28,2025-11-24,1613,50.36,147,32.029388403494835,7402.92,0.0
HP004,B30917,2023-06-19,2024-06-18,4251,56.33,0,75.46600390555655,0.0,4251.0
HP001,B57185,2024-06-14,2024-12-11,425,68.7,0,6.186317321688501,0.0,425.0
HP011,B44524,2024-07-29,2026-01-20,3134,15.38,204,203.77113133940182,3137.52,0.0
HP012,B22814,2024-11-28,2025-11-28,154,6.41,151,24.024960998439937,967.91,0.0
HP012,B92372,2024-09-02,2025-09-02,4390,42.04,64,104.4243577545195,2690.56,1699.44
HP011,B58707,2023-10-16,2025-10-15,806,66.63,107,12.096653159237581,7129.41,0.0
HP010,B66912,2025-06-12,2026-12-04,4715,17.8,522,264.8876404494382,9291.6,0.0
HP001,B37172,2024-07-02,2025-07-02,1075,28.96,2,37.120165745856355,57.92,1017.08
HP001,B72270,2023-09-30,2024-09-29,401,22.89,0,17.518567059851463,0.0,401.0
HP011,B90988,2023-07-09,2025-07-08,3724,33.07,8,112.60961596613245,264.56,3459.44
HP004,B65690,2024-12-31,2026-12-31,3099,54.81,549,56.5407772304324,30090.690000000002,0.0
HP006,B87622,2024-08-05,2026-01-27,2174,5.93,211,366.61045531197306,1251.23,922.77
HP006,B60724,2023-12-10,2025-06-02,1067,51.83,0,20.586532896006176,0.0,1067.0
HP006,B83680,2023-03-30,2024-03-29,2443,16.03,0,152.4017467248908,0.0,2443.0
HP005,B22462,2025-04-11,2027-04-11,2065,36.96,650,55.87121212121212,24024.0,0.0
HP005,B40907,2023-08-07,2025-08-06,1478,69.82,37,21.168719564594674,2583.3399999999997,0.0
HP011,B50642,2025-05-31,2026-11-22,4466,8.74,510,510.98398169336383,4457.400000000001,8.599999999999454
HP001,B78426,2023-07-03,2024-07-02,4821,58.77,0,82.03164880040836,0.0,4821.0
HP001,B30626,2023-09-22,2024-03-20,1572,65.42,0,24.02934882298991,0.0,1572.0
HP010,B83435,2023-09-25,2025-03-18,1926,30.62,0,62.90006531678641,0.0,1926.0
HP012,B75656,2024-05-17,2024-11-13,674,22.71,0,29.67855570233377,0.0,674.0
HP003,B90158,2023-04-20,2024-10-11,2870,9.4,0,305.3191489361702,0.0,2870.0
HP001,B84158,2024-08-23,2025-02-19,3574,65.67,0,54.42363331810568,0.0,3574.0
HP011,B94734,2023-08-02,2025-08-01,1307,28.16,32,46.41335227272727,901.12,405.88
HP006,B37269,2023-03-05,2024-03-04,3307,11.77,0,280.96856414613427,0.0,3307.0
HP008,B84675,2024-01-29,2025-01-28,1981,43.88,0,45.14585232452142,0.0,1981.0
HP012,B10490,2024-01-25,2024-07-23,4656,39.85,0,116.83814303638644,0.0,4656.0
HP001,B62176,2023-11-07,2024-05-05,273,24.79,0,11.012505042355789,0.0,273.0
HP006,B69616,2025-01-31,2026-01-31,2133,58.26,215,36.611740473738415,12525.9,0.0
HP004,B50329,2023-10-13,2025-10-12,1934,12.85,104,150.5058365758755,1336.3999999999999,597.6000000000001
HP001,B57590,2024-09-20,2025-03-19,2308,53.23,0,43.35900807815142,0.0,2308.0
HP007,B50488,2024-12-18,2025-12-18,2948,23.0,171,128.17391304347825,3933.0,0.0
HP008,B58096,2024-03-20,2026-03-20,4009,58.51,263,68.51820201674927,15388.13,0.0
HP009,B92800,2024-02-02,2024-07-31,3352,15.57,0,215.28580603725112,0.0,3352.0
HP002,B23825,2024-05-30,2026-05-30,1539,20.94,334,73.49570200573065,6993.96,0.0
HP007,B26448,2024-11-28,2025-11-28,2627,69.93,151,37.56613756613756,10559.43,0.0
HP003,B83856,2024-03-15,2025-03-15,3558,23.87,0,149.05739421868452,0.0,3558.0
HP011,B11613,2024-06-17,2025-12-09,1911,24.85,162,76.90140845070422,4025.7000000000003,0.0
HP007,B53979,2024-10-04,2026-03-28,1399,66.37,271,21.078800662950126,17986.27,0.0
HP002,B28309,2023-10-02,2024-10-01,1287,34.01,0,37.84181123199059,0.0,1287.0
HP007,B58212,2024-06-07,2025-11-29,3048,36.32,152,83.92070484581498,5520.64,0.0
HP012,B55415,2025-03-17,2025-09-13,3754,30.19,75,124.34580987081814,2264.25,1489.75
HP003,B33450,2023-10-24,2025-04-16,201,35.01,0,5.741216795201371,0.0,201.0
HP006,B79029,2023-03-29,2024-03-28,1817,44.83,0,40.530894490296674,0.0,1817.0
HP002,B57321,2024-08-22,2026-02-13,3721,22.19,228,167.68814781433076,5059.320000000001,0.0
HP009,B85536,2023-03-09,2024-03-08,1009,36.14,0,27.919203099059214,0.0,1009.0
HP003,B21136,2023-02-18,2025-02-17,2530,56.14,0,45.065906661916635,0.0,2530.0
HP007,B39224,2023-03-07,2025-03-06,3716,10.05,0,369.7512437810945,0.0,3716.0
HP001,B68176,2024-12-09,2025-12-09,463,51.18,162,9.046502540054709,8291.16,0.0
HP011,B66836,2023-03-06,2025-03-05,4626,57.17,0,80.91656463179989,0.0,4626.0
HP009,B21386,2024-09-30,2025-09-30,510,39.91,92,12.778752192432975,3671.72,0.0
HP001,B21158,2024-12-21,2025-06-19,2908,42.0,0,69.23809523809524,0.0,2908.0
HP012,B72959,2024-09-13,2025-09-13,3511,15.74,75,223.06226175349428,1180.5,2330.5
HP011,B99795,2024-07-21,2026-01-12,1002,42.49,196,23.58201929865851,8328.04,0.0
HP004,B72782,2024-04-19,2025-10-11,3322,39.4,103,84.31472081218274,4058.2,0.0
HP011,B91624,2024-05-22,2025-05-22,448,10.44,0,42.911877394636015,0.0,448.0
HP009,B57191,2023-07-13,2024-01-09,581,64.98,0,8.941212680824869,0.0,581.0
HP009,B30629,2025-03-16,2026-03-16,1450,14.32,259,101.25698324022346,3708.88,0.0
HP009,B49153,2024-06-30,2025-06-30,4816,26.42,0,182.28614685844056,0.0,4816.0
HP001,B36227,2023-03-21,2023-09-17,3651,54.6,0,66.86813186813187,0.0,3651.0
HP001,B65972,2024-06-12,2025-06-12,654,68.25,0,9.582417582417582,0.0,654.0
HP004,B49195,2024-07-14,2026-01-05,840,4.98,189,168.67469879518072,941.22,0.0
HP009,B91131,2023-05-25,2024-05-24,4770,42.4,0,112.5,0.0,4770.0
HP006,B79225,2023-09-22,2024-09-21,3542,18.14,0,195.25909592061743,0.0,3542.0
HP009,B98009,2024-12-27,2025-06-25,1443,63.85,0,22.59984338292874,0.0,1443.0
HP012,B88430,2025-03-02,2025-08-29,3331,68.69,60,48.49323045567041,4121.4,0.0
HP001,B24919,2024-09-17,2025-03-16,3157,7.58,0,416.49076517150394,0.0,3157.0
HP010,B37766,2024-10-04,2025-10-04,3801,38.36,96,99.08759124087591,3682.56,118.44000000000005
HP010,B67155,2024-05-14,2025-11-05,3194,34.21,128,93.36451330020462,4378.88,0.0
HP004,B51101,2023-02-07,2024-02-07,3904,29.24,0,133.51573187414502,0.0,3904.0
HP006,B80611,2024-09-08,2026-03-02,1762,43.61,245,40.40357716120156,10684.45,0.0
